part,pot,criticality,slack_potential,struct_potential,fanout,window_size,prior,model_prob,accepted,goal_hit,area_impr_pct,delay_delta,node
2,0.693069,0.400000,0.600000,0.786137,1,16,0.500000,0.500000,0,0,-0.645114,0.000000,n3922
2,0.693069,0.400000,0.600000,0.786137,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n3956
2,0.693069,0.400000,0.600000,0.786137,1,16,0.500000,0.500000,0,0,-0.007921,0.000000,n4253
2,0.693069,0.400000,0.600000,0.786137,1,16,0.500000,0.500000,0,0,-0.264030,0.000000,n4267
2,0.693069,0.400000,0.600000,0.786137,1,16,0.500000,0.500000,0,0,-0.069821,0.000000,n4301
2,0.693069,0.400000,0.600000,0.786137,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n4333
2,0.693069,0.400000,0.600000,0.786137,1,16,0.500000,0.500000,0,0,-0.000587,0.000000,n4337
2,0.693069,0.400000,0.600000,0.786137,1,16,0.500000,0.500000,1,1,0.001173,0.000000,n4708
2,0.685320,0.400000,0.600000,0.770640,2,16,0.500000,0.500000,0,0,-0.271074,0.000000,n3842
0,0.280000,0.900000,0.100000,1.000000,1,16,0.500000,0.500000,0,0,0.261980,3.189972,n114
0,0.257143,0.928571,0.071429,1.000000,1,16,0.500000,0.500000,0,0,-0.046681,0.000000,n969
0,0.257143,0.928571,0.071429,1.000000,1,16,0.500000,0.500000,1,1,0.011615,0.000000,n1523
0,0.257143,0.928571,0.071429,1.000000,1,16,0.500000,0.500000,1,1,0.092934,0.000000,n1819
0,0.257143,0.928571,0.071429,1.000000,1,16,0.500000,0.500000,0,0,-0.047168,0.000000,n2282
0,0.257143,0.928571,0.071429,1.000000,1,16,0.500000,0.500000,0,0,-0.057479,0.000000,n2432
0,0.257143,0.928571,0.071429,1.000000,1,16,0.500000,0.500000,0,0,-0.023474,0.000000,n2576
0,0.257143,0.928571,0.071429,1.000000,1,16,0.500000,0.500000,1,1,0.023474,0.000000,n3753
0,0.257143,0.928571,0.071429,1.000000,1,16,0.500000,0.500000,0,0,-0.310067,0.000000,n3949
0,0.257143,0.928571,0.071429,1.000000,1,16,0.500000,0.500000,0,0,-0.234361,0.000000,n4070
0,0.257143,0.928571,0.071429,1.000000,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n4378
0,0.257143,0.928571,0.071429,1.000000,1,16,0.500000,0.500000,1,1,0.073951,0.000000,n4635
0,0.257143,0.928571,0.071429,1.000000,1,16,0.500000,0.500000,1,1,0.017788,0.000000,n4652
0,0.257143,0.928571,0.071429,1.000000,1,16,0.500000,0.500000,1,1,0.023062,0.000000,n5010
0,0.257143,0.928571,0.071429,1.000000,1,16,0.500000,0.500000,0,0,-0.018674,0.000000,n5027
0,0.257143,0.928571,0.071429,1.000000,1,16,0.500000,0.500000,0,0,-0.539781,0.000000,n5029
0,0.257143,0.928571,0.071429,1.000000,1,16,0.500000,0.500000,0,0,-0.192449,0.000000,n5165
1,0.957143,0.142857,0.857143,1.000000,1,16,0.500000,0.500000,0,0,-0.028999,0.000000,n1789
1,0.850479,0.000000,1.000000,0.786399,1,16,0.500000,0.500000,1,1,0.029658,0.000000,n3524
1,0.829051,0.071429,0.928571,0.786399,1,16,0.500000,0.500000,1,1,0.006153,0.000000,n1013
2,0.785714,0.428571,0.571429,1.000000,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n3219
2,0.785714,0.428571,0.571429,1.000000,1,16,0.500000,0.500000,0,0,-0.912923,0.000000,n3514
2,0.785714,0.428571,0.571429,1.000000,1,16,0.500000,0.500000,0,0,-0.094281,0.000000,n5975
2,0.750000,0.500000,0.500000,1.000000,1,16,0.500000,0.500000,0,0,-0.064612,0.000000,n1293
2,0.750000,0.500000,0.500000,1.000000,1,16,0.500000,0.500000,0,0,-0.023296,0.000000,n1397
2,0.750000,0.500000,0.500000,1.000000,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n2626
2,0.750000,0.500000,0.500000,1.000000,1,16,0.500000,0.500000,1,1,0.022856,0.000000,n3855
2,0.750000,0.500000,0.500000,1.000000,1,16,0.500000,0.500000,0,0,-0.023301,0.000000,n4748
2,0.750000,0.500000,0.500000,1.000000,1,16,0.500000,0.500000,0,0,-0.017146,0.000000,n5600
2,0.750000,0.500000,0.500000,1.000000,1,16,0.500000,0.500000,1,1,0.012090,0.000000,n6400
2,0.714286,0.571429,0.428571,1.000000,1,16,0.500000,0.500000,0,0,-0.139163,0.000000,n738
2,0.714286,0.571429,0.428571,1.000000,1,16,0.500000,0.500000,1,1,0.010992,0.000000,n1388
2,0.714286,0.571429,0.428571,1.000000,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n1805
2,0.714286,0.571429,0.428571,1.000000,1,16,0.500000,0.500000,0,0,0.305620,1.290009,n2222
2,0.714286,0.571429,0.428571,1.000000,1,16,0.500000,0.500000,0,0,-0.157867,0.000000,n2294
2,0.714286,0.571429,0.428571,1.000000,1,16,0.500000,0.500000,0,0,-0.109935,0.000000,n2848
2,0.714286,0.571429,0.428571,1.000000,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n3238
2,0.714286,0.571429,0.428571,1.000000,1,16,0.500000,0.500000,1,1,0.034740,0.000000,n5067
2,0.714286,0.571429,0.428571,1.000000,1,16,0.500000,0.500000,0,0,-0.076542,0.000000,n5115
2,0.714286,0.571429,0.428571,1.000000,1,16,0.500000,0.500000,1,1,0.028153,0.000000,n5767
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,0,0,-0.006380,0.000000,n40
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,0,0,-0.275011,-0.059998,n97
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,0,0,0.229909,1.290009,n243
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,1,1,0.005720,0.000000,n488
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,0,0,0.234763,1.290009,n643
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,0,0,-0.209901,0.000000,n832
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,0,0,-0.240043,0.000000,n882
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n1291
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,1,1,0.024202,0.000000,n1329
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n1645
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,0,0,-0.058320,0.000000,n1681
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n1889
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n2003
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,0,0,-0.029930,0.000000,n2065
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,0,0,-0.017606,0.000000,n2321
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n2353
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n2463
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,0,0,0.332973,1.480042,n2528
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,0,0,0.156033,1.800049,n2906
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,0,0,-0.065142,0.040070,n3150
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,0,0,-0.222936,0.700043,n3325
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,0,0,-0.117300,0.000000,n3327
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,1,1,0.041594,0.000000,n3415
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,0,0,-0.006605,0.000000,n3473
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,0,0,-0.228092,0.000000,n3515
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n3544
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,0,0,-0.053280,0.000000,n3552
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,1,1,0.029282,0.000000,n3746
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,0,0,-0.028850,0.000000,n4293
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,1,1,0.105931,0.000000,n4369
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,0,0,-0.076281,0.000000,n4474
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n4679
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,0,0,-0.006614,0.000000,n4807
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,0,0,-0.005953,0.000000,n4855
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n4886
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n4916
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,0,0,-0.297204,0.000000,n5218
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,0,0,-0.016095,0.000000,n5334
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,0,0,-0.052915,0.000000,n5420
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,0,0,-0.140665,0.000000,n6474
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,0,0,-0.004410,0.000000,n6592
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,1,1,0.005953,0.000000,n6742
2,0.678571,0.642857,0.357143,1.000000,1,16,0.500000,0.500000,1,1,0.000220,0.000000,n6839
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,1,1,0.028002,0.000000,n655
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,-0.343622,0.960052,n695
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,-0.000221,0.000000,n902
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,1,1,0.035068,0.000000,n964
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n1061
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n1220
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,1,1,0.064424,0.000000,n1222
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,-0.141295,0.000000,n1339
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,-0.110166,0.000000,n1477
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,-0.034661,0.000000,n1506
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,1,1,0.011922,0.000000,n1540
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,-0.074851,0.460052,n1542
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n1591
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,-0.017443,0.000000,n1623
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,1,1,0.006624,0.000000,n1635
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,1,1,0.000221,0.000000,n1648
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,-0.088988,0.000000,n1893
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,0.049904,1.590027,n2009
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,-0.000221,0.000000,n2109
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,-0.129618,0.000000,n2257
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,-0.029368,0.000000,n2265
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,-0.129397,0.000000,n2306
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,-0.099832,0.000000,n2332
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,-0.005301,0.000000,n2627
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n2779
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n2797
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,-0.012148,0.000000,n2967
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,1,1,0.011706,0.000000,n2985
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,0.212279,4.400024,n2990
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,-0.041749,0.000000,n3196
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,-1.180454,0.000000,n3623
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,-0.429638,0.000000,n3629
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,-0.111993,0.000000,n3815
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,1,1,0.010824,0.000000,n3904
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n4081
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,1,1,0.005523,0.000000,n4263
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,-0.063628,0.000000,n4319
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,-0.064511,0.000000,n4365
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,-0.046837,0.000000,n4683
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n4739
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,-0.048163,0.000000,n4819
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n4895
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,-0.017233,0.000000,n4900
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,1,1,0.016349,0.000000,n5125
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,1,1,0.041321,0.000000,n5140
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n5263
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n5311
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,-0.017021,0.000000,n5312
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n5446
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n5505
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,-0.017906,0.000000,n5622
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n5898
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,-0.028516,0.000000,n5924
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,-0.130424,0.000000,n6268
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,1,1,0.017242,0.000000,n6337
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,-0.300026,0.000000,n6341
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,-0.052621,0.000000,n6426
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n6458
2,0.642857,0.714286,0.285714,1.000000,1,16,0.500000,0.500000,0,0,-0.023215,0.000000,n6642
2,0.750342,0.285714,0.714286,0.786399,1,16,0.500000,0.500000,0,0,-0.046209,0.000000,n1025
2,0.750342,0.285714,0.714286,0.786399,1,16,0.500000,0.500000,0,0,-0.023215,0.000000,n1643
2,0.750342,0.285714,0.714286,0.786399,1,16,0.500000,0.500000,1,1,0.005748,0.000000,n4245
2,0.750342,0.285714,0.714286,0.786399,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n4481
2,0.750342,0.285714,0.714286,0.786399,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n5843
2,0.750342,0.285714,0.714286,0.786399,1,16,0.500000,0.500000,0,0,-0.286556,0.000000,n5893
2,0.750342,0.285714,0.714286,0.786399,1,16,0.500000,0.500000,0,0,-0.246535,0.000000,n6488
2,0.750342,0.285714,0.714286,0.786399,1,16,0.500000,0.500000,0,0,-0.059257,0.000000,n6489
2,0.750342,0.285714,0.714286,0.786399,1,16,0.500000,0.500000,0,0,-0.053729,0.000000,n6490
2,0.714628,0.357143,0.642857,0.786399,1,16,0.500000,0.500000,0,0,0.388044,6.580017,n331
2,0.714628,0.357143,0.642857,0.786399,1,16,0.500000,0.500000,0,0,-0.023659,0.000000,n536
2,0.714628,0.357143,0.642857,0.786399,1,16,0.500000,0.500000,1,1,0.006191,0.000000,n746
2,0.714628,0.357143,0.642857,0.786399,1,16,0.500000,0.500000,1,1,0.004201,0.000000,n1598
2,0.714628,0.357143,0.642857,0.786399,1,16,0.500000,0.500000,0,0,-0.088452,0.000000,n1895
2,0.714628,0.357143,0.642857,0.786399,1,16,0.500000,0.500000,0,0,0.372827,2.650024,n2087
2,0.714628,0.357143,0.642857,0.786399,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n3518
2,0.714628,0.357143,0.642857,0.786399,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n3554
2,0.714628,0.357143,0.642857,0.786399,1,16,0.500000,0.500000,0,0,-0.050639,3.870026,n4592
2,0.714628,0.357143,0.642857,0.786399,1,16,0.500000,0.500000,1,1,0.028968,0.000000,n4860
2,0.714628,0.357143,0.642857,0.786399,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n6164
2,0.714628,0.357143,0.642857,0.786399,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n6165
2,0.714628,0.357143,0.642857,0.786399,1,16,0.500000,0.500000,0,0,-0.023447,0.000000,n6214
2,0.714628,0.357143,0.642857,0.786399,1,16,0.500000,0.500000,0,0,-0.081400,0.000000,n6468
2,0.714628,0.357143,0.642857,0.786399,1,16,0.500000,0.500000,0,0,-0.175629,0.000000,n6469
2,0.714628,0.357143,0.642857,0.786399,1,16,0.500000,0.500000,1,1,0.017917,0.000000,n6890
2,0.706889,0.357143,0.642857,0.770921,2,16,0.500000,0.500000,0,0,-0.005752,0.000000,n1376
2,0.706889,0.357143,0.642857,0.770921,2,16,0.500000,0.500000,0,0,0.000000,0.000000,n5842
2,0.678914,0.428571,0.571429,0.786399,1,16,0.500000,0.500000,0,0,-0.023451,0.000000,n1412
2,0.678914,0.428571,0.571429,0.786399,1,16,0.500000,0.500000,0,0,-0.232517,0.000000,n1430
2,0.678914,0.428571,0.571429,0.786399,1,16,0.500000,0.500000,0,0,-0.261942,0.870026,n1435
2,0.678914,0.428571,0.571429,0.786399,1,16,0.500000,0.500000,0,0,-0.285614,0.870026,n1440
2,0.678914,0.428571,0.571429,0.786399,1,16,0.500000,0.500000,0,0,-0.339917,0.000000,n1479
2,0.678914,0.428571,0.571429,0.786399,1,16,0.500000,0.500000,0,0,-0.415380,0.000000,n1480
2,0.678914,0.428571,0.571429,0.786399,1,16,0.500000,0.500000,0,0,-0.251397,0.000000,n1765
2,0.678914,0.428571,0.571429,0.786399,1,16,0.500000,0.500000,0,0,-0.241217,0.000000,n1816
2,0.678914,0.428571,0.571429,0.786399,1,16,0.500000,0.500000,1,1,0.011950,0.000000,n1902
2,0.678914,0.428571,0.571429,0.786399,1,16,0.500000,0.500000,1,1,0.011730,0.000000,n1904
2,0.678914,0.428571,0.571429,0.786399,1,16,0.500000,0.500000,0,0,-0.052682,0.000000,n2050
2,0.678914,0.428571,0.571429,0.786399,1,16,0.500000,0.500000,0,0,-0.029440,0.000000,n2384
2,0.678914,0.428571,0.571429,0.786399,1,16,0.500000,0.500000,0,0,-0.011289,0.000000,n2396
2,0.678914,0.428571,0.571429,0.786399,1,16,0.500000,0.500000,0,0,-0.123293,0.000000,n2943
2,0.678914,0.428571,0.571429,0.786399,1,16,0.500000,0.500000,0,0,-0.011953,0.000000,n3101
2,0.678914,0.428571,0.571429,0.786399,1,16,0.500000,0.500000,1,1,0.005534,0.000000,n3138
2,0.678914,0.428571,0.571429,0.786399,1,16,0.500000,0.500000,0,0,-0.006198,0.000000,n3174
2,0.678914,0.428571,0.571429,0.786399,1,16,0.500000,0.500000,1,1,0.005755,0.000000,n3478
2,0.678914,0.428571,0.571429,0.786399,1,16,0.500000,0.500000,0,0,-0.112017,0.000000,n3531
2,0.678914,0.428571,0.571429,0.786399,1,16,0.500000,0.500000,0,0,-0.158064,0.000000,n3536
2,0.678914,0.428571,0.571429,0.786399,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n3760
2,0.678914,0.428571,0.571429,0.786399,1,16,0.500000,0.500000,0,0,-0.005977,0.000000,n4803
2,0.678914,0.428571,0.571429,0.786399,1,16,0.500000,0.500000,0,0,-0.005977,0.000000,n4804
2,0.678914,0.428571,0.571429,0.786399,1,16,0.500000,0.500000,0,0,-0.069070,0.000000,n4851
2,0.678914,0.428571,0.571429,0.786399,1,16,0.500000,0.500000,0,0,-0.245065,0.000000,n4852
2,0.678914,0.428571,0.571429,0.786399,1,16,0.500000,0.500000,0,0,-0.032764,0.850037,n4936
2,0.678914,0.428571,0.571429,0.786399,1,16,0.500000,0.500000,0,0,-0.064421,0.000000,n4937
2,0.678914,0.428571,0.571429,0.786399,1,16,0.500000,0.500000,0,0,-0.040955,0.000000,n5079
2,0.678914,0.428571,0.571429,0.786399,1,16,0.500000,0.500000,0,0,-0.057115,0.000000,n5859
2,0.678914,0.428571,0.571429,0.786399,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n5919
2,0.678914,0.428571,0.571429,0.786399,1,16,0.500000,0.500000,0,0,-0.029222,0.000000,n5976
2,0.678914,0.428571,0.571429,0.786399,1,16,0.500000,0.500000,0,0,-0.029222,0.000000,n5977
2,0.678914,0.428571,0.571429,0.786399,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n6122
2,0.678914,0.428571,0.571429,0.786399,1,16,0.500000,0.500000,0,0,-0.029222,0.000000,n6154
0,0.280000,0.900000,0.100000,1.000000,1,16,0.500000,0.500000,0,0,0.131532,0.630005,n186
0,0.280000,0.900000,0.100000,1.000000,1,16,0.500000,0.500000,0,0,-0.656390,0.040009,n325
0,0.280000,0.900000,0.100000,1.000000,1,16,0.500000,0.500000,0,0,-0.474659,0.000000,n341
0,0.280000,0.900000,0.100000,1.000000,1,16,0.500000,0.500000,1,1,0.184907,0.000000,n362
0,0.280000,0.900000,0.100000,1.000000,1,16,0.500000,0.500000,1,1,0.402330,0.000000,n443
0,0.280000,0.900000,0.100000,1.000000,1,16,0.500000,0.500000,0,0,1.810128,4.369995,n632
0,0.280000,0.900000,0.100000,1.000000,1,16,0.500000,0.500000,0,0,-0.051773,0.000000,n644
0,0.280000,0.900000,0.100000,1.000000,1,16,0.500000,0.500000,0,0,0.533707,5.019989,n788
0,0.280000,0.900000,0.100000,1.000000,1,16,0.500000,0.500000,0,0,-0.747828,0.040009,n878
0,0.280000,0.900000,0.100000,1.000000,1,16,0.500000,0.500000,0,0,1.434297,5.869995,n958
0,0.280000,0.900000,0.100000,1.000000,1,16,0.500000,0.500000,0,0,-0.973455,0.000000,n1579
0,0.280000,0.900000,0.100000,1.000000,1,16,0.500000,0.500000,0,0,-0.817498,0.000000,n1587
0,0.280000,0.900000,0.100000,1.000000,1,16,0.500000,0.500000,0,0,-0.530511,0.000000,n1594
0,0.280000,0.900000,0.100000,1.000000,1,16,0.500000,0.500000,0,0,3.078241,12.010010,n1625
0,0.280000,0.900000,0.100000,1.000000,1,16,0.500000,0.500000,0,0,-0.781065,1.600006,n1693
1,0.940000,0.200000,0.800000,1.000000,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n249
1,0.940000,0.200000,0.800000,1.000000,1,16,0.500000,0.500000,0,0,-0.428244,3.279999,n623
1,0.940000,0.200000,0.800000,1.000000,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n1309
2,0.850000,0.300000,0.700000,1.000000,1,16,0.500000,0.500000,0,0,-0.184720,0.000000,n1054
2,0.850000,0.300000,0.700000,1.000000,1,16,0.500000,0.500000,0,0,-0.000000,0.000000,n1334
2,0.850000,0.300000,0.700000,1.000000,1,16,0.500000,0.500000,0,0,-0.305523,0.000000,n1861
2,0.800000,0.400000,0.600000,1.000000,1,16,0.500000,0.500000,0,0,0.521562,4.130005,n1695
2,0.800000,0.400000,0.600000,1.000000,1,16,0.500000,0.500000,0,0,-0.320863,0.000000,n1921
2,0.750000,0.500000,0.500000,1.000000,1,16,0.500000,0.500000,0,0,-0.017897,0.000000,n77
2,0.750000,0.500000,0.500000,1.000000,1,16,0.500000,0.500000,0,0,0.947889,5.130005,n564
2,0.750000,0.500000,0.500000,1.000000,1,16,0.500000,0.500000,1,1,0.000639,0.000000,n943
2,0.750000,0.500000,0.500000,1.000000,1,16,0.500000,0.500000,0,0,1.287296,4.660004,n1041
2,0.750000,0.500000,0.500000,1.000000,1,16,0.500000,0.500000,1,1,0.169381,0.000000,n1533
2,0.750000,0.500000,0.500000,1.000000,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n1661
2,0.750000,0.500000,0.500000,1.000000,1,16,0.500000,0.500000,0,0,-0.089636,0.000000,n1877
2,0.750000,0.500000,0.500000,1.000000,1,16,0.500000,0.500000,0,0,-0.321410,0.000000,n1920
2,0.750000,0.500000,0.500000,1.000000,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n1977
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.500000,0,0,-1.153105,1.220001,n88
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n700
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.500000,0,0,-0.443059,0.000000,n840
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.500000,1,1,0.085824,0.000000,n864
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n1112
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.500000,0,0,2.711538,8.020020,n1191
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.500000,0,0,3.139103,8.180023,n1228
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.500000,0,0,0.000000,0.000000,n1233
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.500000,0,0,-0.085256,0.000000,n1241
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.500000,0,0,2.233974,8.180023,n1257
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.500000,0,0,-0.289744,0.000000,n1469
2,0.700000,0.600000,0.400000,1.000000,1,16,0.500000,0.500000,1,1,0.017949,0.000000,n1498
